"frame_info","MT_info","info_subj","info_obj","num_obj_num","obj_pos","obj_id"
"030FD_073925.jpg","030FD_9","030FD","cup","3","obj_id_id2","o"
"030FD_073925.jpg","030FD_9","030FD","cup","3","obj_id_id3","k"
"030FD_073975.jpg","030FD_9","030FD","cup","3","obj_id_id1","l"
"030FD_073975.jpg","030FD_9","030FD","cup","3","obj_id_id2","o"
"030FD_073975.jpg","030FD_9","030FD","cup","3","obj_id_id3","k"
"030FD_074000.jpg","030FD_9","030FD","cup","3","obj_id_id1","l"
"030FD_074000.jpg","030FD_9","030FD","cup","3","obj_id_id2","o"
"030FD_074000.jpg","030FD_9","030FD","cup","3","obj_id_id3","k"
"030FD_074225.jpg","030FD_9","030FD","cup","2","obj_id_id1","j"
"030FD_074225.jpg","030FD_9","030FD","cup","2","obj_id_id2","l"
"030FD_074225.jpg","030FD_9","030FD","cup","2","obj_id_id3",""
"030FD_074250.jpg","030FD_9","030FD","cup","1","obj_id_id1","j"
"030FD_074250.jpg","030FD_9","030FD","cup","1","obj_id_id2",""
"030FD_074250.jpg","030FD_9","030FD","cup","1","obj_id_id3",""
"030FD_074325.jpg","030FD_9","030FD","cup","1","obj_id_id1","o"
"030FD_074325.jpg","030FD_9","030FD","cup","1","obj_id_id2",""
"030FD_074325.jpg","030FD_9","030FD","cup","1","obj_id_id3",""
"030FD_074350.jpg","030FD_9","030FD","cup","1","obj_id_id1","j"
"030FD_074350.jpg","030FD_9","030FD","cup","1","obj_id_id2",""
"030FD_074350.jpg","030FD_9","030FD","cup","1","obj_id_id3",""
"030FD_074375.jpg","030FD_9","030FD","cup","1","obj_id_id1","j"
"030FD_074375.jpg","030FD_9","030FD","cup","1","obj_id_id2",""
"030FD_074375.jpg","030FD_9","030FD","cup","1","obj_id_id3",""
"030FD_074400.jpg","030FD_9","030FD","cup","2","obj_id_id1","k"
"030FD_074400.jpg","030FD_9","030FD","cup","2","obj_id_id2","o"
"030FD_074400.jpg","030FD_9","030FD","cup","2","obj_id_id3",""
"030FD_074425.jpg","030FD_9","030FD","cup","1","obj_id_id1","j"
"030FD_074425.jpg","030FD_9","030FD","cup","1","obj_id_id2",""
"030FD_074425.jpg","030FD_9","030FD","cup","1","obj_id_id3",""
"030FD_074600.jpg","030FD_9","030FD","cup","1","obj_id_id1","j"
"030FD_074600.jpg","030FD_9","030FD","cup","1","obj_id_id2",""
"030FD_074600.jpg","030FD_9","030FD","cup","1","obj_id_id3",""
"030FD_074625.jpg","030FD_9","030FD","cup","1","obj_id_id1","o"
"030FD_074625.jpg","030FD_9","030FD","cup","1","obj_id_id2",""
"030FD_074625.jpg","030FD_9","030FD","cup","1","obj_id_id3",""
"030FD_074650.jpg","030FD_9","030FD","cup","1","obj_id_id1","o"
"030FD_074650.jpg","030FD_9","030FD","cup","1","obj_id_id2",""
"030FD_074650.jpg","030FD_9","030FD","cup","1","obj_id_id3",""
"030FD_074675.jpg","030FD_9","030FD","cup","2","obj_id_id1","j"
"030FD_074675.jpg","030FD_9","030FD","cup","2","obj_id_id2","o"
"030FD_074675.jpg","030FD_9","030FD","cup","2","obj_id_id3",""
"030FD_074700.jpg","030FD_9","030FD","cup","2","obj_id_id1","j"
"030FD_074700.jpg","030FD_9","030FD","cup","2","obj_id_id2","l"
"030FD_074700.jpg","030FD_9","030FD","cup","2","obj_id_id3",""
"030FD_074750.jpg","030FD_9","030FD","cup","3","obj_id_id1","l"
"030FD_074750.jpg","030FD_9","030FD","cup","3","obj_id_id2","o"
"030FD_074750.jpg","030FD_9","030FD","cup","3","obj_id_id3","k"
"030FD_074775.jpg","030FD_9","030FD","cup","2","obj_id_id1","o"
"030FD_074775.jpg","030FD_9","030FD","cup","2","obj_id_id2","k"
"030FD_074775.jpg","030FD_9","030FD","cup","2","obj_id_id3",""
"030FD_074825.jpg","030FD_9","030FD","cup","1","obj_id_id1","j"
"030FD_074825.jpg","030FD_9","030FD","cup","1","obj_id_id2",""
"030FD_074825.jpg","030FD_9","030FD","cup","1","obj_id_id3",""
"030FD_074925.jpg","030FD_9","030FD","cup","2","obj_id_id1","j"
"030FD_074925.jpg","030FD_9","030FD","cup","2","obj_id_id2","l"
"030FD_074925.jpg","030FD_9","030FD","cup","2","obj_id_id3",""
"030FD_074950.jpg","030FD_9","030FD","cup","1","obj_id_id1","j"
"030FD_074950.jpg","030FD_9","030FD","cup","1","obj_id_id2",""
"030FD_074950.jpg","030FD_9","030FD","cup","1","obj_id_id3",""
"030FD_074975.jpg","030FD_9","030FD","cup","2","obj_id_id1","o"
"030FD_074975.jpg","030FD_9","030FD","cup","2","obj_id_id2","k"
"030FD_074975.jpg","030FD_9","030FD","cup","2","obj_id_id3",""
"030FD_075025.jpg","030FD_9","030FD","cup","2","obj_id_id1","k"
"030FD_075025.jpg","030FD_9","030FD","cup","2","obj_id_id2","n"
"030FD_075025.jpg","030FD_9","030FD","cup","2","obj_id_id3",""
"030FD_075050.jpg","030FD_9","030FD","cup","1","obj_id_id1","j"
"030FD_075050.jpg","030FD_9","030FD","cup","1","obj_id_id2",""
"030FD_075050.jpg","030FD_9","030FD","cup","1","obj_id_id3",""
"030FD_075100.jpg","030FD_9","030FD","cup","1","obj_id_id1","j"
"030FD_075100.jpg","030FD_9","030FD","cup","1","obj_id_id2",""
"030FD_075100.jpg","030FD_9","030FD","cup","1","obj_id_id3",""
"030FD_075125.jpg","030FD_9","030FD","cup","1","obj_id_id1","o"
"030FD_075125.jpg","030FD_9","030FD","cup","1","obj_id_id2",""
"030FD_075125.jpg","030FD_9","030FD","cup","1","obj_id_id3",""
"030FD_075225.jpg","030FD_9","030FD","cup","2","obj_id_id1","o"
"030FD_075225.jpg","030FD_9","030FD","cup","2","obj_id_id2","k"
"030FD_075225.jpg","030FD_9","030FD","cup","2","obj_id_id3",""
"030FD_075800.jpg","030FD_9","030FD","cup","3","obj_id_id1","o"
"030FD_075800.jpg","030FD_9","030FD","cup","3","obj_id_id2","k"
"030FD_075800.jpg","030FD_9","030FD","cup","3","obj_id_id3","n"
