avg_degree,proportion_connected_nodes,overall_avg_connectivity,subj,category
14.805369127516778,0.8590604026845637,14.414383561643836,030FD,bottle
5.2075471698113205,0.9622641509433962,2.418282548476454,031HW,bottle
13.605839416058394,0.9124087591240876,9.746749729144096,032SR,bottle
,,,033SE,bottle
1.0909090909090908,0.5454545454545454,1.2,036MR,bottle
8.121951219512194,0.8780487804878049,4.423427152317881,037SM,bottle
4.318181818181818,0.7272727272727273,5.5638297872340425,038RB,bottle
6.705882352941177,0.8676470588235294,4.576080150281778,039ED,bottle
,,,041EC,bottle
10.0,0.7920792079207921,7.348703170028818,042MB,bottle
,,,043MP,bottle
1.4666666666666666,0.4,2.933333333333333,045NA,bottle
4.232558139534884,0.8372093023255814,2.06405693950178,046TE,bottle
,,,047MS,bottle
58.4,0.9931623931623932,37.12276099471779,030FD,bowl
6.914285714285715,0.8142857142857143,4.405787348586811,031HW,bowl
1.9,0.9,1.6666666666666667,032SR,bowl
4.0,1.0,1.8166023166023169,033SE,bowl
,,,036MR,bowl
31.80564263322884,0.9811912225705328,19.747276153026952,037SM,bowl
15.9,0.95,8.094112015318334,038RB,bowl
8.121951219512194,0.8902439024390244,4.85679806918745,039ED,bowl
,,,041EC,bowl
1.2307692307692308,0.6153846153846154,1.4615384615384617,042MB,bowl
5.2075471698113205,0.8490566037735849,3.054744525547445,043MP,bowl
8.808988764044944,0.898876404494382,5.2400295420974885,045NA,bowl
15.5,0.9807692307692308,9.662710698314411,046TE,bowl
,,,047MS,bowl
25.603112840466927,0.9883268482490272,15.511966636581494,030FD,cup
3.3529411764705883,0.8529411764705882,1.8410596026490067,031HW,cup
4.708333333333333,0.9583333333333334,1.895652173913044,032SR,cup
3.6216216216216215,0.8378378378378378,2.090909090909092,033SE,cup
1.4666666666666666,0.6666666666666666,1.4137931034482758,036MR,cup
10.50943396226415,0.9528301886792452,4.983924154987634,037SM,cup
4.142857142857143,0.7619047619047619,2.721271393643032,038RB,cup
,,,039ED,cup
1.0909090909090908,0.6363636363636364,1.3333333333333333,041EC,cup
