avg_degree,proportion_connected_nodes,overall_avg_connectivity,subj,category
1.395973154362416,0.5302013422818792,1.5488069414316703,030FD,bottle
12.943396226415096,0.9622641509433962,7.802352941176471,031HW,bottle
1.0072992700729928,0.5182481751824818,1.2857142857142858,032SR,bottle
,,,033SE,bottle
1.0909090909090908,0.6363636363636364,1.2727272727272727,036MR,bottle
3.365853658536585,0.8048780487804879,1.564700049578582,037SM,bottle
0.5454545454545454,0.2954545454545454,2.25,038RB,bottle
1.911764705882353,0.7205882352941176,1.4583333333333333,039ED,bottle
,,,041EC,bottle
1.2673267326732671,0.5544554455445545,1.5870967741935484,042MB,bottle
,,,043MP,bottle
0.4,0.3333333333333333,1.0,045NA,bottle
0.3720930232558139,0.2558139534883721,1.0,046TE,bottle
,,,047MS,bottle
21.16923076923077,0.9709401709401708,12.791936806021312,030FD,bowl
3.257142857142857,0.7571428571428571,3.1164596273291925,031HW,bowl
1.5,0.8,1.3888888888888888,032SR,bowl
2.048780487804878,0.7560975609756098,1.3029045643153527,033SE,bowl
,,,036MR,bowl
17.247648902821318,0.9811912225705328,9.81255445380243,037SM,bowl
4.575,0.85,1.8201666862307784,038RB,bowl
4.7317073170731705,0.9146341463414634,2.796250616674889,039ED,bowl
,,,041EC,bowl
1.5384615384615383,0.7692307692307693,1.25,042MB,bowl
1.8113207547169807,0.660377358490566,1.7035175879396984,043MP,bowl
3.640449438202247,0.8089887640449438,1.762280701754386,045NA,bowl
7.051282051282051,0.935897435897436,3.7498346717052433,046TE,bowl
,,,047MS,bowl
6.747081712062257,0.8910505836575876,4.050988016824062,030FD,cup
3.882352941176471,0.8529411764705882,2.315340909090909,031HW,cup
1.375,0.625,1.190217391304348,032SR,cup
1.7297297297297298,0.7837837837837838,1.8857142857142857,033SE,cup
2.6666666666666665,0.8666666666666667,1.5,036MR,cup
3.2264150943396226,0.8018867924528302,1.627497062279671,037SM,cup
0.3809523809523809,0.3571428571428571,1.0,038RB,cup
,,,039ED,cup
0.9090909090909092,0.7272727272727273,1.0,041EC,cup
1.2727272727272727,0.6181818181818182,1.2403846153846154,042MB,cup
1.0384615384615383,0.4423076923076923,2.744186046511628,043MP,cup
3.739130434782609,0.8043478260869565,1.7099140111279716,045NA,cup
5.592592592592593,0.9444444444444444,3.1466380543633763,046TE,cup
0.2352941176470588,0.2058823529411764,1.0,047MS,cup
15.045685279187817,0.9898477157360406,8.874279672217817,030FD,door
9.962962962962964,0.9629629629629628,6.331070889894419,031HW,door
1.5925925925925926,0.6666666666666666,1.4666666666666666,032SR,door
5.904761904761905,0.9047619047619048,3.79800853485064,033SE,door
1.0344827586206895,0.6896551724137931,1.096774193548387,036MR,door
1.5925925925925926,0.6851851851851852,1.25,037SM,door
2.56,0.72,2.3884297520661155,038RB,door
4.92,0.92,2.7412868632707776,039ED,door
,,,041EC,door
4.142857142857143,0.8571428571428571,2.467391304347826,042MB,door
1.7857142857142858,0.75,1.5416666666666667,043MP,door
2.827586206896552,0.896551724137931,1.6276923076923078,045NA,door
,,,046TE,door
1.9444444444444444,0.7777777777777778,1.8,047MS,door
15.030444964871194,0.9601873536299764,8.880261509260752,030FD,window
4.307692307692308,1.0,2.576923076923077,031HW,window
3.57,0.825,1.946710730145616,032SR,window
6.980769230769231,0.9615384615384616,4.240545983441486,033SE,window
0.4705882352941176,0.3529411764705882,1.0,036MR,window
14.73134328358209,0.9776119402985076,9.105343511450382,037SM,window
0.5333333333333333,0.3666666666666666,1.2727272727272727,038RB,window
10.88679245283019,0.9905660377358492,6.737362637362637,039ED,window
3.25,0.875,2.586206896551724,041EC,window
4.866666666666666,0.9333333333333332,2.4100529100529102,042MB,window
0.2068965517241379,0.2068965517241379,1.0,043MP,window
2.75,0.875,1.7093023255813953,045NA,window
9.360730593607306,0.9680365296803652,5.965309985802177,046TE,window
6.174273858921162,0.8672199170124482,3.278434523126363,047MS,window
37.07052441229656,0.9855334538878844,23.15726524554776,030FD,chair
13.607142857142858,0.9910714285714286,7.528498390456353,031HW,chair
10.96629213483146,0.947565543071161,6.5096114933225415,032SR,chair
9.0,0.9672131147540984,5.6528256633188425,033SE,chair
5.170731707317073,0.902439024390244,2.81981981981982,036MR,chair
19.444444444444443,0.9907407407407408,10.936904918608224,037SM,chair
16.27361563517915,0.986970684039088,9.14368456713221,038RB,chair
12.60952380952381,1.0,7.61043956043956,039ED,chair
2.4615384615384617,0.7948717948717948,1.4220963172804533,041EC,chair
10.153846153846152,0.944055944055944,5.917416562250826,042MB,chair
1.8166666666666669,0.5833333333333334,2.605015673981191,043MP,chair
2.862068965517241,0.7931034482758621,1.2036553524804177,045NA,chair
11.738317757009346,0.9532710280373832,7.636874617396628,046TE,chair
2.13953488372093,0.7906976744186046,1.137444279346211,047MS,chair
33.20257234726688,0.9871382636655948,20.420418617255876,030FD,table
4.938775510204081,0.9183673469387756,2.200221238938053,031HW,table
7.121951219512195,0.902439024390244,3.8689804251230937,032SR,table
5.075,0.9625,2.877521613832853,033SE,table
