avg_degree,proportion_connected_nodes,overall_avg_connectivity,subj,category
0.1610738255033557,0.0939597315436241,1.096774193548387,030FD,bottle
4.339622641509434,0.5849056603773585,3.5612903225806454,031HW,bottle
0.9635036496350364,0.3284671532846715,1.366890380313199,032SR,bottle
,,,033SE,bottle
1.818181818181818,0.5454545454545454,2.533333333333333,036MR,bottle
1.0731707317073171,0.3780487804878049,1.956140350877193,037SM,bottle
3.954545454545455,0.5681818181818182,3.566666666666667,038RB,bottle
0.9411764705882352,0.3235294117647059,1.5158730158730158,039ED,bottle
,,,041EC,bottle
1.801980198019802,0.4356435643564356,2.70855614973262,042MB,bottle
,,,043MP,bottle
0.4,0.3333333333333333,1.0,045NA,bottle
0.2325581395348837,0.1860465116279069,1.0,046TE,bottle
,,,047MS,bottle
11.47008547008547,0.5709401709401709,5.744799623927606,030FD,bowl
2.4,0.5428571428571428,3.1822033898305087,031HW,bowl
0.3,0.3,1.0,032SR,bowl
2.292682926829268,0.4878048780487805,2.913669064748201,033SE,bowl
,,,036MR,bowl
4.695924764890282,0.4482758620689655,3.696522153406384,037SM,bowl
28.8,0.84375,18.40619660553594,038RB,bowl
1.853658536585366,0.4634146341463415,2.064139941690962,039ED,bowl
,,,041EC,bowl
0.3076923076923077,0.2307692307692307,1.0,042MB,bowl
3.39622641509434,0.6037735849056604,2.520642201834862,043MP,bowl
0.6067415730337079,0.2808988764044944,1.4444444444444444,045NA,bowl
1.1666666666666667,0.3269230769230769,2.143859649122807,046TE,bowl
,,,047MS,bowl
5.5408560311284045,0.5447470817120622,4.994429544047865,030FD,cup
1.6470588235294117,0.5,1.4852941176470589,031HW,cup
0.7083333333333334,0.3958333333333333,1.0985915492957747,032SR,cup
1.2972972972972974,0.4324324324324324,2.067796610169492,033SE,cup
4.533333333333333,0.8666666666666667,3.141025641025641,036MR,cup
1.2264150943396226,0.3584905660377358,2.391089108910891,037SM,cup
0.6666666666666666,0.4047619047619047,1.2413793103448276,038RB,cup
,,,039ED,cup
3.8181818181818175,0.8181818181818182,3.305555555555556,041EC,cup
1.2,0.3090909090909091,2.757142857142857,042MB,cup
1.1153846153846154,0.3846153846153846,1.7073170731707317,043MP,cup
0.7391304347826086,0.2608695652173913,1.4037735849056605,045NA,cup
0.1111111111111111,0.0648148148148148,1.3333333333333333,046TE,cup
0.7647058823529411,0.3235294117647059,1.5555555555555556,047MS,cup
3.16751269035533,0.4923857868020304,3.1764444444444444,030FD,door
5.185185185185185,0.6666666666666666,4.212698412698413,031HW,door
0.6296296296296297,0.2777777777777778,1.2857142857142858,032SR,door
0.8095238095238095,0.3571428571428571,1.837209302325581,033SE,door
2.5517241379310347,0.6551724137931034,2.6296296296296298,036MR,door
0.3333333333333333,0.1111111111111111,2.1333333333333333,037SM,door
2.56,0.52,5.657894736842105,038RB,door
2.6,0.5,3.89344262295082,039ED,door
,,,041EC,door
2.071428571428572,0.5357142857142857,2.550724637681159,042MB,door
0.5,0.3571428571428571,1.0,043MP,door
0.4827586206896552,0.2758620689655172,1.875,045NA,door
,,,046TE,door
0.1111111111111111,0.1111111111111111,1.0,047MS,door
3.798594847775176,0.4426229508196721,4.007884719956498,030FD,window
2.0,0.6923076923076923,1.6388888888888888,031HW,window
1.65,0.415,2.165728077232502,032SR,window
1.7115384615384617,0.4134615384615384,2.6096096096096097,033SE,window
2.0,0.5294117647058824,3.727272727272727,036MR,window
1.3582089552238803,0.3283582089552239,2.5816618911174785,037SM,window
0.0666666666666666,0.0666666666666666,1.0,038RB,window
3.641509433962264,0.5094339622641509,4.441860465116279,039ED,window
0.25,0.25,1.0,041EC,window
2.2666666666666666,0.5666666666666667,2.9,042MB,window
,,,043MP,window
1.25,0.5416666666666666,1.71875,045NA,window
1.1598173515981736,0.3744292237442922,1.6647727272727273,046TE,window
8.780082987551868,0.6099585062240664,5.2341420955282345,047MS,window
12.925858951175409,0.5949367088607594,6.447495234627659,030FD,chair
11.767857142857142,0.6964285714285714,8.630305156085583,031HW,chair
9.827715355805244,0.5655430711610487,7.700083853535824,032SR,chair
1.3770491803278688,0.4180327868852459,2.2222222222222223,033SE,chair
7.853658536585366,0.8048780487804879,6.740196078431373,036MR,chair
2.8981481481481484,0.449074074074074,3.424137931034483,037SM,chair
64.06514657980456,0.8697068403908795,43.30865326891741,038RB,chair
12.8,0.6857142857142857,9.4585289514867,039ED,chair
4.512820512820513,0.6923076923076923,3.5982905982905984,041EC,chair
1.4545454545454546,0.3916083916083916,1.9777015437392795,042MB,chair
1.95,0.4416666666666666,2.488469601677149,043MP,chair
0.4655172413793103,0.2155172413793103,1.2736842105263158,045NA,chair
2.233644859813084,0.3831775700934579,3.2563451776649748,046TE,chair
4.465116279069767,0.6511627906976745,2.3064935064935064,047MS,chair
28.173633440514468,0.7057877813504824,14.487030214498231,030FD,table
3.918367346938776,0.5714285714285714,3.7208588957055215,031HW,table
7.68780487804878,0.6097560975609756,4.981685486091986,032SR,table
1.8,0.4125,2.5434782608695654,033SE,table
9.85,0.8,8.213302752293577,036MR,table
11.833043478260867,0.5791304347826087,8.124959575706615,037SM,table
21.127962085308056,0.7109004739336493,15.02571268865288,038RB,table
11.91705069124424,0.695852534562212,7.466427249972794,039ED,table
,,,041EC,table
8.572549019607843,0.5843137254901961,4.654651162790699,042MB,table
1.3142857142857145,0.3571428571428571,2.216417910447761,043MP,table
1.0104166666666667,0.3125,1.9869067103109657,045NA,table
3.198067632850241,0.4033816425120773,3.532351934269086,046TE,table
8.381818181818181,0.7454545454545455,4.491616577032585,047MS,table
8.524590163934427,0.7540983606557377,5.982048574445618,030FD,spoon
1.5217391304347827,0.5217391304347826,2.320987654320988,031HW,spoon
0.3495145631067961,0.1844660194174757,1.1451612903225807,032SR,spoon
0.8,0.4666666666666667,1.2727272727272727,033SE,spoon
,,,036MR,spoon
