avg_degree,proportion_connected_nodes,overall_avg_connectivity,subj,category
0.8456375838926175,0.3422818791946309,1.6777251184834123,030FD,bottle
9.849056603773583,0.9433962264150944,6.376731301939058,031HW,bottle
0.8321167883211679,0.3138686131386861,2.1229946524064176,032SR,bottle
,,,033SE,bottle
1.0909090909090908,0.5454545454545454,2.0,036MR,bottle
2.3902439024390243,0.6219512195121951,2.5988857938718666,037SM,bottle
2.0,0.5,3.2444444444444445,038RB,bottle
0.2941176470588235,0.2058823529411764,1.6,039ED,bottle
,,,041EC,bottle
0.0198019801980198,0.0198019801980198,1.0,042MB,bottle
,,,043MP,bottle
,,,045NA,bottle
0.7906976744186046,0.3720930232558139,2.9411764705882355,046TE,bottle
,,,047MS,bottle
41.35042735042735,0.8837606837606837,19.964829358153967,030FD,bowl
1.4857142857142858,0.6,1.708029197080292,031HW,bowl
0.6,0.4,1.0,032SR,bowl
0.2439024390243902,0.1463414634146341,1.4285714285714286,033SE,bowl
,,,036MR,bowl
4.683385579937304,0.542319749216301,4.025166253748859,037SM,bowl
13.125,0.8125,7.434203516249334,038RB,bowl
1.853658536585366,0.6463414634146342,2.56353591160221,039ED,bowl
,,,041EC,bowl
0.7692307692307693,0.5384615384615384,1.6,042MB,bowl
3.2830188679245285,0.7358490566037735,2.8101265822784804,043MP,bowl
0.8764044943820225,0.348314606741573,2.611111111111111,045NA,bowl
2.641025641025641,0.5448717948717948,5.262118491921005,046TE,bowl
,,,047MS,bowl
12.085603112840468,0.7821011673151751,7.407384756517086,030FD,cup
5.117647058823529,0.9705882352941176,2.463519313304721,031HW,cup
4.708333333333333,0.5833333333333334,5.03680981595092,032SR,cup
0.3243243243243243,0.2702702702702703,1.0,033SE,cup
7.866666666666666,1.0,5.2,036MR,cup
1.0754716981132075,0.3113207547169811,2.5686274509803924,037SM,cup
0.5714285714285714,0.4523809523809524,1.1764705882352942,038RB,cup
,,,039ED,cup
2.1818181818181817,1.0,1.7894736842105263,041EC,cup
0.109090909090909,0.0909090909090909,1.0,042MB,cup
0.5384615384615384,0.25,2.111111111111111,043MP,cup
0.6521739130434783,0.2898550724637681,1.896103896103896,045NA,cup
2.9444444444444446,0.5370370370370371,7.026717557251907,046TE,cup
1.0588235294117647,0.2941176470588235,2.931034482758621,047MS,cup
27.705583756345177,0.9593908629441624,15.093943906676596,030FD,door
21.814814814814813,1.0,14.234102026554856,031HW,door
2.037037037037037,0.5925925925925926,2.836477987421384,032SR,door
8.095238095238095,0.9047619047619048,5.336673346693387,033SE,door
1.5172413793103448,0.6896551724137931,2.333333333333333,036MR,door
4.851851851851852,0.7222222222222222,3.6966067864271457,037SM,door
0.48,0.28,1.3333333333333333,038RB,door
6.76,0.78,4.8069883527454245,039ED,door
,,,041EC,door
0.5714285714285714,0.4285714285714285,1.0,042MB,door
1.7142857142857142,0.5714285714285714,2.4324324324324325,043MP,door
,,,045NA,door
,,,046TE,door
2.055555555555556,0.5833333333333334,3.21875,047MS,door
19.615925058548008,0.7681498829039812,10.427042864894194,030FD,window
6.307692307692308,0.7692307692307693,7.5777777777777775,031HW,window
2.47,0.545,2.047958036717872,032SR,window
3.326923076923077,0.5769230769230769,5.205882352941177,033SE,window
2.4705882352941178,0.8823529411764706,1.7959183673469388,036MR,window
14.149253731343284,0.8731343283582089,9.187119234116624,037SM,window
0.1333333333333333,0.1333333333333333,1.0,038RB,window
2.1320754716981134,0.4150943396226415,3.134387351778656,039ED,window
1.375,0.375,3.0,041EC,window
0.2,0.1666666666666666,1.0,042MB,window
1.5172413793103448,0.6551724137931034,1.355140186915888,043MP,window
0.0833333333333333,0.0833333333333333,1.0,045NA,window
6.566210045662101,0.639269406392694,5.007936507936508,046TE,window
6.464730290456432,0.5975103734439834,6.326780148645409,047MS,window
54.21699819168174,0.9023508137432188,31.260816423967533,030FD,chair
9.196428571428571,0.7946428571428571,5.269272826681247,031HW,chair
6.164794007490637,0.6591760299625468,4.5518473043866505,032SR,chair
3.0327868852459017,0.5573770491803278,4.002680965147453,033SE,chair
3.902439024390244,0.8780487804878049,2.1713147410358564,036MR,chair
17.65740740740741,0.8518518518518519,11.450077279752705,037SM,chair
30.377850162866448,0.8534201954397395,17.583030650608553,038RB,chair
7.371428571428571,0.7047619047619048,10.946882217090067,039ED,chair
1.1794871794871795,0.4871794871794871,2.414634146341464,041EC,chair
5.076923076923077,0.6783216783216783,3.3206173558532326,042MB,chair
2.933333333333333,0.6583333333333333,2.00400641025641,043MP,chair
0.396551724137931,0.2068965517241379,1.7435897435897436,045NA,chair
4.588785046728972,0.6214953271028038,3.2386188271604937,046TE,chair
2.0,0.4418604651162791,4.515463917525772,047MS,chair
59.630225080385856,0.9244372990353698,29.067639912036057,030FD,table
3.836734693877551,0.7755102040816326,3.452674897119341,031HW,table
4.878048780487805,0.6878048780487804,3.629424383267787,032SR,table
2.65,0.5625,3.3627118644067795,033SE,table
3.95,0.75,3.1236749116607774,036MR,table
18.68521739130435,0.7965217391304348,10.9007863547648,037SM,table
9.260663507109005,0.7962085308056872,4.680500051234758,038RB,table
