avg_degree,proportion_connected_nodes,overall_avg_connectivity,subj,category
5.033333333333333,0.6666666666666666,6.687315634218289,030FD,bottle
2.1333333333333333,1.0,1.3255813953488371,031HW,bottle
0.2857142857142857,0.2857142857142857,1.0,032SR,bottle
,,,033SE,bottle
1.0909090909090908,0.7272727272727273,1.4285714285714286,036MR,bottle
7.542857142857143,0.8428571428571429,4.494773519163764,037SM,bottle
4.967741935483871,0.8064516129032258,4.299435028248587,038RB,bottle
,,,039ED,bottle
,,,041EC,bottle
1.681818181818182,0.3636363636363636,3.217391304347826,042MB,bottle
,,,043MP,bottle
1.4666666666666666,0.6,1.9444444444444444,045NA,bottle
4.232558139534884,0.8372093023255814,3.1219512195121952,046TE,bottle
,,,047MS,bottle
34.52459016393443,0.9695550351288056,16.11077192513044,030FD,bowl
,,,031HW,bowl
1.9,0.9,1.2241379310344829,032SR,bowl
0.6666666666666666,0.4444444444444444,1.4285714285714286,033SE,bowl
,,,036MR,bowl
12.381443298969073,0.8556701030927835,5.932286068623398,037SM,bowl
6.068965517241379,0.9310344827586208,3.632203389830509,038RB,bowl
8.0,0.8656716417910447,6.521315468940316,039ED,bowl
,,,041EC,bowl
1.2307692307692308,0.5384615384615384,1.3333333333333333,042MB,bowl
4.358974358974359,0.8461538461538461,2.8474025974025974,043MP,bowl
6.0588235294117645,0.6764705882352942,5.849297573435504,045NA,bowl
3.0927835051546397,0.7216494845360825,2.463778939507095,046TE,bowl
,,,047MS,bowl
15.418181818181818,0.9590909090909092,3.6280237554922494,030FD,cup
0.5333333333333333,0.2666666666666666,1.5,031HW,cup
4.684210526315789,0.8421052631578947,3.674528301886793,032SR,cup
3.6216216216216215,0.6216216216216216,3.265402843601896,033SE,cup
1.4666666666666666,0.8,1.2727272727272727,036MR,cup
7.890410958904109,0.7123287671232876,6.959537572254336,037SM,cup
4.142857142857143,0.7857142857142857,2.1347031963470324,038RB,cup
,,,039ED,cup
,,,041EC,cup
1.0,0.3125,2.4827586206896552,042MB,cup
,,,043MP,cup
11.8348623853211,0.7981651376146789,9.899795501022496,045NA,cup
7.741176470588235,0.8705882352941177,4.32083633741889,046TE,cup
0.6666666666666666,0.5833333333333334,1.0,047MS,cup
10.19047619047619,0.9047619047619048,5.912101910828025,030FD,door
5.333333333333333,0.9074074074074074,2.44731977818854,031HW,door
2.6153846153846154,0.7692307692307693,2.7142857142857144,032SR,door
4.142857142857143,0.9047619047619048,2.392603129445235,033SE,door
2.827586206896552,0.7241379310344828,3.5348837209302326,036MR,door
3.333333333333333,0.7222222222222222,2.602564102564102,037SM,door
2.4,0.52,4.973684210526316,038RB,door
2.6666666666666665,0.717948717948718,2.186528497409326,039ED,door
,,,041EC,door
1.8571428571428568,0.5714285714285714,2.1785714285714284,042MB,door
1.4545454545454546,0.6363636363636364,1.2857142857142858,043MP,door
2.827586206896552,0.6206896551724138,2.431372549019608,045NA,door
,,,046TE,door
2.1739130434782608,0.7391304347826086,1.5,047MS,door
25.1699604743083,0.9130434782608696,12.551278888066452,030FD,window
1.2307692307692308,0.6923076923076923,1.6666666666666667,031HW,window
8.629213483146067,0.8764044943820225,6.24907063197026,032SR,window
5.569230769230769,0.8153846153846154,4.364022662889519,033SE,window
1.6470588235294117,0.8235294117647058,1.5769230769230769,036MR,window
,,,037SM,window
,,,038RB,window
7.728395061728395,0.7160493827160493,6.075366364270761,039ED,window
1.5,0.625,1.6206896551724137,041EC,window
2.933333333333333,0.6333333333333333,3.2242990654205608,042MB,window
2.827586206896552,0.8275862068965517,2.0051020408163267,043MP,window
2.1538461538461537,0.7692307692307693,1.511111111111111,045NA,window
5.191489361702128,0.7659574468085106,5.146814404432133,046TE,window
10.787096774193548,0.8451612903225807,8.971088831895546,047MS,window
50.85271317829457,0.9689922480620154,26.512552744334567,030FD,chair
2.563380281690141,0.5774647887323944,2.280632411067194,031HW,chair
26.60674157303371,0.902621722846442,13.685125272740953,032SR,chair
7.786666666666667,0.7333333333333333,5.252427184466019,033SE,chair
2.2758620689655173,0.7241379310344828,2.2291666666666665,036MR,chair
21.3375,0.91875,13.604033613445376,037SM,chair
23.58208955223881,0.9601990049751244,12.121815630397236,038RB,chair
10.4,0.7904761904761904,7.224541201871177,039ED,chair
3.8461538461538463,0.717948717948718,3.575875486381323,041EC,chair
13.966101694915254,0.7796610169491526,8.916955941255006,042MB,chair
3.4782608695652173,0.6376811594202898,4.085427135678392,043MP,chair
6.857142857142857,0.75,5.078225335668418,045NA,chair
21.30841121495327,0.9018691588785048,14.255777994791666,046TE,chair
0.3571428571428571,0.3214285714285714,1.0,047MS,chair
25.05185185185185,0.9703703703703704,9.099712607772084,030FD,table
,,,031HW,table
7.306666666666667,0.8933333333333333,4.763721552878179,032SR,table
0.631578947368421,0.4210526315789473,1.375,033SE,table
3.9,0.675,3.92018779342723,036MR,table
24.75,0.9375,14.678304619606648,037SM,table
36.27848101265823,0.9746835443037974,29.77166934189406,038RB,table
1.1851851851851851,0.4444444444444444,1.565217391304348,039ED,table
,,,041EC,table
20.26136363636364,0.7045454545454546,16.82183511555709,042MB,table
6.914285714285715,0.7285714285714285,7.637377963737796,043MP,table
2.909090909090909,0.6363636363636364,2.21978021978022,045NA,table
,,,046TE,table
,,,047MS,table
3.395348837209302,0.7674418604651163,2.448179271708684,030FD,spoon
,,,031HW,spoon
0.9230769230769232,0.4230769230769231,1.7391304347826086,032SR,spoon
2.111111111111111,0.5,4.409090909090909,033SE,spoon
,,,036MR,spoon
1.818181818181818,0.5454545454545454,2.260869565217391,037SM,spoon
,,,038RB,spoon
8.711864406779661,0.6949152542372882,9.627622377622378,039ED,spoon
,,,041EC,spoon
2.4,0.72,1.411764705882353,042MB,spoon
1.7333333333333334,0.9333333333333332,1.3846153846153846,043MP,spoon
11.9,0.8583333333333333,8.266055045871559,045NA,spoon
2.827586206896552,0.7241379310344828,2.058139534883721,046TE,spoon
,,,047MS,spoon
